timestamp_utc,group,strategy_kind,symbol,candle_time,event,reason,broker_order_id,broker_deal_reference,broker_deal_id
2026-05-17T08:19:23.216918+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:19:25.656413+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:18:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:19:27.005769+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:19:48.823887+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:19:50.170525+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:19:51.563015+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:19:53.994133+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:18:00+00:00,skip,duplicate_candle,,,
2026-05-17T08:19:55.389126+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:20:17.228380+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:20:18.567417+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:20:19.924953+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:20:22.409793+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:19:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:20:23.768540+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:20:45.609247+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:20:46.971477+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:20:48.302636+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:20:50.722283+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:19:00+00:00,skip,duplicate_candle,,,
2026-05-17T08:20:52.105747+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:21:13.931694+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:21:15.277146+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:21:16.645054+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:21:19.038379+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:20:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:21:20.384801+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:21:42.225987+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:21:43.585021+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:21:44.927862+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:21:47.387793+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:20:00+00:00,skip,duplicate_candle,,,
2026-05-17T08:21:48.761849+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:22:10.608350+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:22:11.985671+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:22:13.338852+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:22:15.804069+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:21:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:22:17.184554+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:22:39.026926+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:22:40.387064+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:22:41.721561+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:22:44.141769+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:21:00+00:00,skip,duplicate_candle,,,
2026-05-17T08:22:45.521829+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:23:07.308196+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:23:08.674881+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:23:10.051322+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:23:12.445991+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:22:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:23:13.835698+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:23:32.629232+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:23:33.962271+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:23:35.308021+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:23:39.087307+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:24:00.928017+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:24:02.272237+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:24:03.605631+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:24:06.010342+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:23:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:24:07.359878+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:24:29.204162+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:24:30.561839+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:24:31.922670+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:24:35.723551+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:24:57.528007+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:24:58.887015+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:25:00.285602+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:25:02.723071+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:24:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:25:04.099521+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:25:25.919735+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:25:27.373909+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:25:28.714196+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:25:32.467671+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:25:54.283141+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:25:55.688711+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:25:57.017012+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:26:00.796620+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:26:22.682472+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:26:24.074461+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:26:25.438563+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:26:27.830401+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:25:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:26:29.183091+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:26:51.020600+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:26:52.387003+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:26:53.750629+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:26:57.602435+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:27:19.426863+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:27:20.813325+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:27:22.176585+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:27:24.602167+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:26:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:27:25.945270+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:27:47.765015+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:27:49.172517+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:27:50.536336+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:27:54.526735+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:28:16.373763+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:28:17.761912+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:28:19.112433+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:28:21.521033+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:27:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:28:22.863258+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:28:44.797556+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:28:46.416075+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:28:47.914515+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:28:51.928034+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:29:13.723223+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:29:15.063009+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:29:16.444419+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:29:18.910826+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:28:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:29:20.265620+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:29:42.111386+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:29:43.483468+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:29:44.954869+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:29:48.833522+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:30:10.782887+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:30:12.151415+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:30:13.493903+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:30:15.935018+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:29:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:30:17.304221+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:30:39.340965+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:30:40.751418+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:30:42.655522+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:30:47.173681+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:31:09.080874+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:31:10.396048+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:31:11.761439+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:31:14.175627+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:30:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:31:15.611412+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:31:37.447718+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:31:39.120679+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:31:40.774389+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:31:44.760896+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:32:06.640505+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:32:08.105210+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:32:09.660387+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:32:12.094362+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:31:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:32:13.473236+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:32:35.362664+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:32:36.860427+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:32:38.283972+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:32:42.211418+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:33:10.587404+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:33:11.972268+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:33:13.334090+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:33:15.775194+00:00,btc_gold_hybrid,asset_hybrid,BTCUSD,2026-05-17T08:32:00+00:00,reject,NO_BREAKOUT,,,
2026-05-17T08:33:17.230634+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:33:39.074941+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:33:40.433850+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:33:41.802777+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
2026-05-17T08:33:45.635308+00:00,btc_gold_hybrid,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,
2026-05-17T08:34:07.450836+00:00,forex_pullback_core3,forex_pullback,GBPJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:34:08.866760+00:00,forex_pullback_core3,forex_pullback,EURJPY,,skip,insufficient_1m_candles,,,
2026-05-17T08:34:10.257269+00:00,forex_pullback_core3,forex_pullback,EURUSD,,skip,insufficient_1m_candles,,,
